Price,Area,Bedrooms,Toilets,Published At,Loại tin,Status,Developer,Street,District,Suggested Price,Million/m2,District Price,Street Price
24.0,88.5,6,6,2024-10-24,Tin thường,Đã bàn giao,cá nhân/môi giới,26,quận 6,94.0,271.19,8.2,24.0
7.0,90.0,5,3,2024-10-22,Tin thường,Đã bàn giao,cá nhân/môi giới,26,thủ đức,71.3,77.78,6.6,7.0
15.0,198.0,7,6,2024-10-25,Tin thường,Đã bàn giao,cá nhân/môi giới,27,bình chánh,23.0,75.76,4.5,12.55
18.7,200.0,4,3,2024-10-25,Tin thường,Đã bàn giao,cá nhân/môi giới,27,bình chánh,23.0,93.5,4.5,12.55
10.0,91.0,7,6,2024-10-24,Tin thường,Đã bàn giao,cá nhân/môi giới,27,bình chánh,23.0,109.89,4.5,12.55
10.1,92.0,4,3,2024-10-24,Tin thường,Đã bàn giao,cá nhân/môi giới,27,bình chánh,23.0,109.78,4.5,12.55
9.5,80.0,4,4,2024-10-26,Tin thường,Đã bàn giao,cá nhân/môi giới,27,bình tân,51.5,118.75,5.225,10.5
13.5,100.0,4,4,2024-10-18,Tin thường,Đã bàn giao,cá nhân/môi giới,27,bình tân,51.5,135.0,5.225,10.5
10.5,80.0,4,4,2024-10-27,Tin thường,Đã bàn giao,cá nhân/môi giới,27,bình tân,51.5,131.25,5.225,10.5
26.5,133.0,4,4,2024-10-29,Tin thường,Đang mở bán,Công ty CP Đầu tư Địa ốc Vạn Phúc - Dai Phuc Group,27,thủ đức,71.3,199.25,6.6,26.5
3.69,63.0,4,4,2024-10-27,Tin thường,Đã bàn giao,cá nhân/môi giới,27,tân phú,81.0,58.57,7.4,3.69
7.7,83.0,4,4,2024-10-24,Tin VIP Bạc,Đã bàn giao,cá nhân/môi giới,279,quận 9,59.3277,92.77,7.5,7.45
7.2,146.0,4,4,2024-10-28,Tin thường,Đã bàn giao,cá nhân/môi giới,279,quận 9,59.3277,49.32,7.5,7.45
17.0,80.0,3,4,2024-10-24,Tin thường,Đã bàn giao,cá nhân/môi giới,28,quận 2,84.2,212.5,13.395,17.0
17.0,80.0,4,4,2024-10-24,Tin thường,Đã bàn giao,Tổng công ty Địa ốc Sài Gòn Resco,28,quận 2,84.2,212.5,13.395,17.0
8.0,90.0,3,2,2024-10-26,Tin thường,Đã bàn giao,cá nhân/môi giới,28,thủ đức,84.2,88.89,6.6,8.0
11.5,76.0,4,5,2024-10-24,Tin thường,Đã bàn giao,cá nhân/môi giới,29,quận 6,92.6833,151.32,8.2,11.5
6.0,60.0,3,4,2024-10-20,Tin thường,Đã bàn giao,cá nhân/môi giới,297,quận 9,36.5,100.0,7.5,5.375
4.75,48.8,2,2,2024-10-24,Tin thường,Đã bàn giao,cá nhân/môi giới,297,quận 9,36.5,97.34,7.5,5.375
5.99,68.3,3,2,2024-10-23,Tin thường,Đã bàn giao,cá nhân/môi giới,297,thủ đức,36.5,87.7,6.6,5.99
6.7,140.0,4,4,2024-10-26,Tin thường,Đang cập nhật tiến độ,Công ty CP Đầu tư Thương mại Dịch vụ Địa ôc Thái Dương,2A,quận 9,70.5,47.86,7.5,6.7
16.6,80.0,4,5,2024-10-24,Tin thường,Đã bàn giao,cá nhân/môi giới,2B,quận 7,80.6284,207.5,9.0,16.6
32.99,200.0,4,4,2024-10-26,Tin thường,Đã bàn giao,cá nhân/môi giới,3,quận 2,163.0,164.95,13.395,23.0
5.2,95.0,3,2,2024-10-25,Tin thường,Đã bàn giao,Công ty CP Đầu tư Phú Cường,3,quận 2,163.0,54.74,13.395,23.0
23.0,156.0,4,4,2024-10-23,Tin thường,Đã bàn giao,cá nhân/môi giới,3,quận 2,163.0,147.44,13.395,23.0
10.5,156.0,4,4,2024-10-06,Tin thường,Đã bàn giao,cá nhân/môi giới,3,quận 9,163.0,67.31,7.5,10.0
9.5,88.0,2,4,2024-10-28,Tin thường,Đã bàn giao,cá nhân/môi giới,3,quận 9,163.0,107.95,7.5,10.0
24.0,298.0,4,4,2024-10-26,Tin thường,Đã bàn giao,cá nhân/môi giới,3,thủ đức,163.0,80.54,6.6,16.75
9.5,90.0,4,4,2024-10-23,Tin thường,Đã bàn giao,cá nhân/môi giới,3,thủ đức,163.0,105.56,6.6,16.75
7.0,87.0,2,2,2024-10-23,Tin VIP Kim Cương,Đã bàn giao,Tập đoàn Hà Đô,3/2,quận 10,131.008,80.46,16.5,19.0
20.0,97.4,1,1,2024-10-26,Tin thường,Đã bàn giao,cá nhân/môi giới,3/2,quận 10,131.008,205.34,16.5,19.0
23.0,104.0,4,3,2024-10-24,Tin thường,Đã bàn giao,cá nhân/môi giới,3/2,quận 10,131.008,221.15,16.5,19.0
9.0,107.0,3,2,2024-10-23,Tin VIP Vàng,Đã bàn giao,Tập đoàn Hà Đô,3/2,quận 10,131.008,84.11,16.5,19.0
9.2,108.0,3,2,2024-10-22,Tin VIP Vàng,Đã bàn giao,Tập đoàn Hà Đô,3/2,quận 10,131.008,85.19,16.5,19.0
7.4,87.0,2,2,2024-10-14,Tin VIP Vàng,Đã bàn giao,Tập đoàn Hà Đô,3/2,quận 10,131.008,85.06,16.5,19.0
17.8,88.0,3,3,2024-10-25,Tin thường,Đã bàn giao,cá nhân/môi giới,3/2,quận 10,131.008,202.27,16.5,19.0
25.9,58.6,2,2,2024-10-25,Tin thường,Đã bàn giao,cá nhân/môi giới,3/2,quận 10,131.008,441.98,16.5,19.0
2.32,76.0,2,2,2024-10-24,Tin thường,Đã bàn giao,Tập đoàn Hà Đô,3/2,quận 10,131.008,30.53,16.5,19.0
68.0,155.0,6,5,2024-10-26,Tin VIP Bạc,Đã bàn giao,cá nhân/môi giới,3/2,quận 10,131.008,438.71,16.5,19.0
16.9,67.0,7,7,2024-10-21,Tin thường,Đã bàn giao,cá nhân/môi giới,3/2,quận 10,131.008,252.24,16.5,19.0
3.18,59.8,3,3,2024-10-20,Tin thường,Đã bàn giao,cá nhân/môi giới,3/2,quận 10,131.008,53.18,16.5,19.0
8.5,106.0,3,2,2024-10-20,Tin thường,Đã bàn giao,Tập đoàn Hà Đô,3/2,quận 10,131.008,80.19,16.5,19.0
17.5,119.0,4,4,2024-10-24,Tin thường,Đã bàn giao,cá nhân/môi giới,3/2,quận 10,131.008,147.06,16.5,19.0
2.55,55.0,2,2,2024-10-21,Tin thường,Đã bàn giao,cá nhân/môi giới,3/2,quận 10,131.008,46.36,16.5,19.0
16.9,119.0,3,3,2024-10-25,Tin thường,Đã bàn giao,cá nhân/môi giới,3/2,quận 10,131.008,142.02,16.5,19.0
21.5,120.0,3,3,2024-10-26,Tin thường,Đã bàn giao,cá nhân/môi giới,3/2,quận 10,131.008,179.17,16.5,19.0
15.2,138.0,3,2,2024-10-25,Tin VIP Bạc,Đã bàn giao,Tập đoàn Hà Đô,3/2,quận 10,131.008,110.14,16.5,19.0
2.9,44.0,3,3,2024-10-26,Tin thường,Đã bàn giao,cá nhân/môi giới,3/2,quận 10,131.008,65.91,16.5,19.0
26.0,72.0,4,5,2024-10-16,Tin thường,Đã bàn giao,cá nhân/môi giới,3/2,quận 10,131.008,361.11,16.5,19.0
17.0,72.0,8,5,2024-10-27,Tin thường,Đã bàn giao,cá nhân/môi giới,3/2,quận 10,131.008,236.11,16.5,19.0
34.0,157.0,6,5,2024-10-25,Tin thường,Đã bàn giao,cá nhân/môi giới,3/2,quận 10,131.008,216.56,16.5,19.0
29.5,135.0,5,4,2024-10-25,Tin VIP Bạc,Đã bàn giao,cá nhân/môi giới,3/2,quận 10,131.008,218.52,16.5,19.0
5.5,30.0,2,2,2024-10-25,Tin VIP Bạc,Đã bàn giao,cá nhân/môi giới,3/2,quận 10,131.008,183.33,16.5,19.0
16.5,74.1,5,6,2024-10-25,Tin thường,Đã bàn giao,cá nhân/môi giới,3/2,quận 10,131.008,222.67,16.5,19.0
15.0,134.0,3,2,2024-10-27,Tin thường,Đã bàn giao,Tập đoàn Hà Đô,3/2,quận 10,131.008,111.94,16.5,19.0
70.0,224.0,8,7,2024-10-23,Tin thường,Đã bàn giao,cá nhân/môi giới,3/2,quận 10,131.008,312.5,16.5,19.0
9.1,107.0,3,2,2024-10-24,Tin VIP Bạc,Đã bàn giao,Tập đoàn Hà Đô,3/2,quận 10,131.008,85.05,16.5,19.0
7.6,86.0,2,2,2024-10-23,Tin thường,Đã bàn giao,Tập đoàn Hà Đô,3/2,quận 10,131.008,88.37,16.5,19.0
39.0,112.0,6,6,2024-10-21,Tin thường,Đã bàn giao,cá nhân/môi giới,3/2,quận 10,131.008,348.21,16.5,19.0
17.0,126.0,2,1,2024-09-27,Tin thường,Đã bàn giao,cá nhân/môi giới,3/2,quận 10,131.008,134.92,16.5,19.0
12.5,63.0,5,5,2024-10-21,Tin thường,Đã bàn giao,cá nhân/môi giới,3/2,quận 10,131.008,198.41,16.5,19.0
3.57,50.0,4,4,2024-10-27,Tin thường,Đã bàn giao,cá nhân/môi giới,3/2,quận 10,131.008,71.4,16.5,19.0
66.0,168.0,3,3,2024-10-03,Tin thường,Đã bàn giao,cá nhân/môi giới,3/2,quận 10,131.008,392.86,16.5,19.0
7.5,107.0,2,2,2024-10-27,Tin thường,Đã bàn giao,Tập đoàn Hà Đô,3/2,quận 10,131.008,70.09,16.5,19.0
6.4,61.0,1,1,2024-10-18,Tin thường,Đã bàn giao,Tập đoàn Hà Đô,3/2,quận 10,131.008,104.92,16.5,19.0
7.5,86.0,2,2,2024-10-20,Tin thường,Đã bàn giao,Tập đoàn Hà Đô,3/2,quận 10,131.008,87.21,16.5,19.0
79.0,300.0,10,10,2024-10-26,Tin thường,Đã bàn giao,cá nhân/môi giới,3/2,quận 10,131.008,263.33,16.5,19.0
3.1,55.2,4,5,2024-10-27,Tin thường,Đã bàn giao,cá nhân/môi giới,3/2,quận 10,131.008,56.16,16.5,19.0
8.2,69.0,3,2,2024-10-26,Tin thường,Đã bàn giao,cá nhân/môi giới,3/2,quận 10,131.008,118.84,16.5,19.0
23.5,76.0,3,2,2024-10-28,Tin thường,Đã bàn giao,cá nhân/môi giới,3/2,quận 10,131.008,309.21,16.5,19.0
20.0,97.0,4,3,2024-10-28,Tin thường,Đã bàn giao,cá nhân/môi giới,3/2,quận 10,131.008,206.19,16.5,19.0
21.2,72.0,5,6,2024-10-28,Tin thường,Đã bàn giao,cá nhân/môi giới,3/2,quận 10,131.008,294.44,16.5,19.0
31.0,110.0,4,4,2024-10-24,Tin thường,Đã bàn giao,Tập đoàn Hà Đô,3/2,quận 10,131.008,281.82,16.5,19.0
29.8,60.5,2,2,2024-10-24,Tin thường,Đã bàn giao,Tập đoàn Hà Đô,3/2,quận 10,131.008,492.56,16.5,19.0
25.0,100.0,4,3,2024-10-24,Tin thường,Đã bàn giao,cá nhân/môi giới,3/2,quận 10,131.008,250.0,16.5,19.0
70.0,224.0,8,7,2024-10-23,Tin thường,Đã bàn giao,cá nhân/môi giới,3/2,quận 10,131.008,312.5,16.5,19.0
28.0,110.0,4,4,2024-10-23,Tin thường,Đã bàn giao,cá nhân/môi giới,3/2,quận 10,131.008,254.55,16.5,19.0
31.0,150.0,6,5,2024-10-23,Tin thường,Đã bàn giao,cá nhân/môi giới,3/2,quận 10,131.008,206.67,16.5,19.0
79.0,122.0,5,4,2024-10-23,Tin thường,Đã bàn giao,cá nhân/môi giới,3/2,quận 10,131.008,647.54,16.5,19.0
40.0,180.0,7,6,2024-10-23,Tin thường,Đã bàn giao,cá nhân/môi giới,3/2,quận 10,131.008,222.22,16.5,19.0
20.0,117.9,4,4,2024-10-23,Tin thường,Đã bàn giao,cá nhân/môi giới,3/2,quận 10,131.008,169.64,16.5,19.0
75.0,167.0,6,5,2024-10-23,Tin thường,Đã bàn giao,cá nhân/môi giới,3/2,quận 10,131.008,449.1,16.5,19.0
75.0,167.0,6,5,2024-10-23,Tin thường,Đã bàn giao,cá nhân/môi giới,3/2,quận 10,131.008,449.1,16.5,19.0
4.9,35.0,2,2,2024-10-23,Tin thường,Đã bàn giao,cá nhân/môi giới,3/2,quận 10,131.008,140.0,16.5,19.0
67.0,165.0,6,5,2024-10-18,Tin thường,Đã bàn giao,cá nhân/môi giới,3/2,quận 10,131.008,406.06,16.5,19.0
10.3,55.0,6,6,2024-10-18,Tin thường,Đã bàn giao,cá nhân/môi giới,3/2,quận 10,131.008,187.27,16.5,19.0
28.0,120.0,3,1,2024-10-23,Tin thường,Đã bàn giao,cá nhân/môi giới,3/2,quận 10,131.008,233.33,16.5,19.0
31.0,128.0,5,4,2024-10-23,Tin thường,Đã bàn giao,cá nhân/môi giới,3/2,quận 10,131.008,242.19,16.5,19.0
67.0,180.0,5,6,2024-10-23,Tin thường,Đã bàn giao,Tập đoàn Hà Đô,3/2,quận 10,131.008,372.22,16.5,19.0
8.2,86.0,2,2,2024-10-24,Tin thường,Đã bàn giao,Tập đoàn Hà Đô,3/2,quận 10,131.008,95.35,16.5,19.0
3.59,55.6,4,5,2024-10-21,Tin thường,Đã bàn giao,cá nhân/môi giới,3/2,quận 10,131.008,64.57,16.5,19.0
8.8,64.0,2,2,2024-10-24,Tin thường,Đã bàn giao,cá nhân/môi giới,3/2,quận 10,131.008,137.5,16.5,19.0
19.0,75.5,2,2,2024-10-24,Tin thường,Đã bàn giao,cá nhân/môi giới,3/2,quận 10,131.008,251.66,16.5,19.0
40.5,114.8,4,4,2024-10-21,Tin thường,Đã bàn giao,cá nhân/môi giới,3/2,quận 10,131.008,352.79,16.5,19.0
12.5,64.0,3,3,2024-10-24,Tin thường,Đã bàn giao,cá nhân/môi giới,3/2,quận 10,131.008,195.31,16.5,19.0
14.8,115.0,7,7,2024-10-24,Tin thường,Đã bàn giao,cá nhân/môi giới,3/2,quận 10,131.008,128.7,16.5,19.0
20.5,97.4,4,3,2024-10-24,Tin thường,Đã bàn giao,cá nhân/môi giới,3/2,quận 10,131.008,210.47,16.5,19.0
21.0,97.5,4,3,2024-10-24,Tin thường,Đã bàn giao,cá nhân/môi giới,3/2,quận 10,131.008,215.38,16.5,19.0
20.0,97.4,4,3,2024-10-24,Tin thường,Đã bàn giao,cá nhân/môi giới,3/2,quận 10,131.008,205.34,16.5,19.0
25.0,129.7,6,6,2024-10-17,Tin thường,Đã bàn giao,cá nhân/môi giới,3/2,quận 10,131.008,192.75,16.5,19.0
35.0,98.0,4,3,2024-10-25,Tin thường,Đã bàn giao,cá nhân/môi giới,3/2,quận 10,131.008,357.14,16.5,19.0
7.6,31.8,1,1,2024-10-25,Tin thường,Đã bàn giao,cá nhân/môi giới,3/2,quận 10,131.008,238.99,16.5,19.0
3.02,56.0,4,3,2024-10-27,Tin thường,Đã bàn giao,cá nhân/môi giới,3/2,quận 11,182.3,53.93,6.95,7.85
6.2,42.0,2,3,2024-10-24,Tin thường,Đã bàn giao,cá nhân/môi giới,3/2,quận 11,182.3,147.62,6.95,7.85
15.0,68.0,2,2,2024-10-23,Tin thường,Đã bàn giao,cá nhân/môi giới,3/2,quận 11,182.3,220.59,6.95,7.85
9.5,161.0,3,2,2024-10-21,Tin thường,Đang cập nhật tiến độ,Công ty CP Phát triển Bất động sản Phát Đạt,3/2,quận 11,182.3,59.01,6.95,7.85
17.99,118.0,5,5,2024-10-23,Tin thường,Đã bàn giao,cá nhân/môi giới,3/2,quận 11,182.3,152.46,6.95,7.85
6.1,36.3,5,6,2024-10-25,Tin thường,Đã bàn giao,cá nhân/môi giới,3/2,quận 11,182.3,168.04,6.95,7.85
9.645999999999999,106.0,3,5,2024-10-25,Tin VIP Bạc,Đã bàn giao,cá nhân/môi giới,30,quận 2,90.0,91.0,13.395,9.645999999999999
15.0,68.85,3,3,2024-10-23,Tin thường,Đã bàn giao,cá nhân/môi giới,30,quận 7,80.6284,217.86,9.0,15.0
36.9,150.0,4,4,2024-10-22,Tin thường,Đã bàn giao,cá nhân/môi giới,30B,quận 2,71.3,246.0,13.395,36.9
65.0,300.0,4,4,2024-10-19,Tin thường,Đã bàn giao,cá nhân/môi giới,31,quận 2,82.6,216.67,13.395,65.0
35.8,200.0,4,4,2024-10-23,Tin thường,Đã bàn giao,Tổng công ty Địa ốc Sài Gòn Resco,31A,quận 2,67.2,179.0,13.395,35.8
27.9,300.0,6,4,2024-10-24,Tin thường,Đã bàn giao,cá nhân/môi giới,32,bình chánh,23.0,93.0,4.5,27.9
4.9,255.0,4,4,2024-10-28,Tin thường,Đã bàn giao,cá nhân/môi giới,33,củ chi,8.9908,19.22,1.15,4.9
5.7,87.0,4,4,2024-10-24,Tin thường,Đã bàn giao,cá nhân/môi giới,33,quận 2,71.3,65.52,13.395,5.7
11.0,87.8,3,3,2024-10-24,Tin thường,Đã bàn giao,cá nhân/môi giới,339,quận 9,36.5,125.28,7.5,11.0
7.0,124.0,4,4,2024-10-23,Tin thường,Đã bàn giao,cá nhân/môi giới,339,thủ đức,36.5,56.45,6.6,7.0
12.8,125.0,8,6,2024-10-23,Tin thường,Đã bàn giao,cá nhân/môi giới,34,bình tân,51.5,102.4,5.225,12.8
55.0,200.0,4,4,2024-10-26,Tin thường,Đã bàn giao,cá nhân/môi giới,34,quận 2,71.3,275.0,13.395,36.0
18.0,119.0,4,4,2024-10-27,Tin thường,Đã bàn giao,cá nhân/môi giới,34,quận 2,71.3,151.26,13.395,36.0
32.0,160.0,4,4,2024-10-23,Tin thường,Đã bàn giao,cá nhân/môi giới,34,quận 2,71.3,200.0,13.395,36.0
40.0,200.0,4,5,2024-10-25,Tin thường,Đã bàn giao,cá nhân/môi giới,34,quận 2,71.3,200.0,13.395,36.0
12.0,83.2,4,5,2024-10-24,Tin thường,Đã bàn giao,cá nhân/môi giới,35,quận 2,71.3,144.23,13.395,12.0
12.5,131.3,4,4,2024-10-21,Tin thường,Đã bàn giao,cá nhân/môi giới,359,quận 9,36.5,95.2,7.5,12.5
14.0,85.0,4,4,2024-10-23,Tin thường,Đã bàn giao,Công ty Cổ phần Kiến Á,35CL,quận 2,59.3277,164.71,13.395,9.65
5.3,85.0,4,4,2024-10-24,Tin thường,Đang cập nhật tiến độ,Công ty CP Đầu tư và Dịch vụ Tp.HCM - Invesco,35CL,quận 2,59.3277,62.35,13.395,9.65
1.1,230.0,4,4,2024-10-26,Tin thường,Đã bàn giao,cá nhân/môi giới,363,củ chi,8.9908,4.78,1.15,1.1
11.4,73.0,2,2,2024-10-24,Tin thường,Đã bàn giao,cá nhân/môi giới,37,quận 7,80.6284,156.16,9.0,11.4
3.8,60.0,4,4,2024-10-25,Tin thường,Đã bàn giao,cá nhân/môi giới,379,quận 9,48.6,63.33,7.5,3.8
4.2,50.0,2,2,2024-10-26,Tin thường,Đã bàn giao,cá nhân/môi giới,38,bình chánh,25.8036,84.0,4.5,5.35
6.5,92.7,4,4,2024-10-20,Tin thường,Đã bàn giao,cá nhân/môi giới,38,bình chánh,25.8036,70.12,4.5,5.35
4.5,57.0,2,2,2024-10-26,Tin thường,Đã bàn giao,cá nhân/môi giới,38,thủ đức,72.9,78.95,6.6,4.5
10.0,110.0,4,4,2024-10-17,Tin thường,Đã bàn giao,cá nhân/môi giới,385,quận 9,48.6,90.91,7.5,10.0
33.33,196.0,3,3,2024-10-28,Tin thường,Đã bàn giao,cá nhân/môi giới,3D,bình tân,52.5,170.05,5.225,33.33
7.5,73.0,5,5,2024-10-27,Tin thường,Đã bàn giao,cá nhân/môi giới,4,gò vấp,70.5828,102.74,6.5,7.5
14.8,79.8,4,7,2024-10-26,Tin VIP Bạc,Đã bàn giao,cá nhân/môi giới,4,gò vấp,70.5828,185.46,6.5,7.5
7.5,73.0,5,5,2024-10-27,Tin thường,Đã bàn giao,cá nhân/môi giới,4,gò vấp,70.5828,102.74,6.5,7.5
1.4,110.0,4,4,2024-10-23,Tin VIP Bạc,Đã bàn giao,cá nhân/môi giới,4,hóc môn,23.0,12.73,2.6,1.4
5.8,53.0,4,4,2024-10-24,Tin thường,Đã bàn giao,cá nhân/môi giới,4,thủ đức,163.0,109.43,6.6,5.8
14.8,88.0,5,5,2024-10-20,Tin thường,Đã bàn giao,cá nhân/môi giới,40,quận 7,145.8,168.18,9.0,14.8
26.5,154.0,4,4,2024-10-16,Tin thường,Đang mở bán,Công ty CP Đầu tư Địa ốc Vạn Phúc - Dai Phuc Group,40,thủ đức,74.0,172.08,6.6,26.5
32.9,91.0,8,4,2024-10-22,Tin thường,Đã bàn giao,cá nhân/môi giới,41,quận 7,80.6284,361.54,9.0,32.9
4.0,120.0,4,3,2024-10-24,Tin thường,Đã bàn giao,cá nhân/môi giới,42,củ chi,9.2,33.33,1.15,4.0
3.95,66.0,2,2,2024-10-23,Tin thường,Đã bàn giao,cá nhân/môi giới,43,bình chánh,25.8036,59.85,4.5,3.95
24.0,144.0,5,2,2024-10-23,Tin thường,Đã bàn giao,cá nhân/môi giới,43,quận 7,80.6284,166.67,9.0,24.0
15.8,76.0,4,4,2024-10-14,Tin thường,Đã bàn giao,cá nhân/môi giới,44,quận 7,80.6284,207.89,9.0,15.4
15.0,76.0,4,3,2024-10-25,Tin thường,Đã bàn giao,cá nhân/môi giới,44,quận 7,80.6284,197.37,9.0,15.4
11.0,72.0,5,5,2024-10-20,Tin thường,Đã bàn giao,cá nhân/môi giới,449,quận 9,48.6,152.78,7.5,11.0
1.5,32.0,2,2,2024-10-28,Tin thường,Đã bàn giao,cá nhân/môi giới,46,bình chánh,25.8036,46.88,4.5,2.95
4.4,50.0,2,2,2024-10-24,Tin thường,Đã bàn giao,cá nhân/môi giới,46,bình chánh,25.8036,88.0,4.5,2.95
3.39,60.0,8,8,2024-10-20,Tin VIP Bạc,Đã bàn giao,cá nhân/môi giới,47,quận 2,71.3,56.5,13.395,21.695
40.0,200.0,6,4,2024-10-25,Tin thường,Đã bàn giao,cá nhân/môi giới,47,quận 2,71.3,200.0,13.395,21.695
18.0,85.0,6,6,2024-10-19,Tin thường,Đã bàn giao,cá nhân/môi giới,47,quận 7,80.6284,211.76,9.0,18.0
5.8999999999999995,100.0,4,4,2024-10-27,Tin thường,Đã bàn giao,cá nhân/môi giới,47-CL,quận 2,59.3277,59.0,13.395,5.8999999999999995
6.8,66.0,3,4,2024-10-24,Tin VIP Bạc,Đã bàn giao,cá nhân/môi giới,48,bình chánh,25.8036,103.03,4.5,6.65
5.6,90.0,4,4,2024-10-26,Tin thường,Đã bàn giao,cá nhân/môi giới,48,bình chánh,25.8036,62.22,4.5,6.65
6.65,110.0,4,4,2024-10-25,Tin thường,Đã bàn giao,cá nhân/môi giới,48,bình chánh,25.8036,60.45,4.5,6.65
6.65,110.0,4,4,2024-10-25,Tin thường,Đã bàn giao,cá nhân/môi giới,48,bình chánh,25.8036,60.45,4.5,6.65
5.65,160.0,4,1,2024-10-27,Tin thường,Đã bàn giao,cá nhân/môi giới,48,quận 12,44.3031,35.31,4.75,5.65
10.5,100.0,4,4,2024-10-12,Tin thường,Đã bàn giao,cá nhân/môi giới,49,quận 2,72.9,105.0,13.395,11.0
11.5,100.0,4,4,2024-10-24,Tin thường,Đã bàn giao,cá nhân/môi giới,49,quận 2,72.9,115.0,13.395,11.0
16.5,173.0,1,1,2024-10-23,Tin thường,Đã bàn giao,cá nhân/môi giới,49,quận 7,80.6284,95.38,9.0,16.5
9.5,76.0,4,4,2024-10-19,Tin thường,Đã bàn giao,cá nhân/môi giới,49,thủ đức,72.9,125.0,6.6,9.5
14.0,105.0,12,4,2024-10-29,Tin thường,Đã bàn giao,cá nhân/môi giới,494,quận 9,51.0,133.33,7.5,14.0
19.0,160.0,6,6,2024-10-25,Tin VIP Bạc,Đã bàn giao,cá nhân/môi giới,4A,bình tân,52.5,118.75,5.225,19.0
3.2,100.0,3,2,2024-10-25,Tin thường,Đã bàn giao,cá nhân/môi giới,5,bình chánh,91.8,32.0,4.5,3.2
26.0,160.0,4,4,2024-10-24,Tin thường,Đã bàn giao,cá nhân/môi giới,5,bình tân,82.4,162.5,5.225,26.0
38.0,240.0,4,4,2024-10-26,Tin thường,Đã bàn giao,cá nhân/môi giới,5,quận 2,163.0,158.33,13.395,13.5
7.6,113.0,4,4,2024-10-27,Tin thường,Đã bàn giao,cá nhân/môi giới,5,quận 2,163.0,67.26,13.395,13.5
13.5,100.0,4,4,2024-10-23,Tin thường,Đã bàn giao,cá nhân/môi giới,5,quận 2,163.0,135.0,13.395,13.5
19.5,133.7,4,4,2024-10-16,Tin VIP Vàng,Đã bàn giao,cá nhân/môi giới,5,thủ đức,163.0,145.85,6.6,6.9
6.5,260.0,6,7,2024-10-25,Tin VIP Bạc,Đã bàn giao,cá nhân/môi giới,5,thủ đức,163.0,25.0,6.6,6.9
3.1,38.4,2,2,2024-10-19,Tin thường,Đã bàn giao,cá nhân/môi giới,5,thủ đức,163.0,80.73,6.6,6.9
4.15,62.0,2,2,2024-10-28,Tin thường,Đã bàn giao,cá nhân/môi giới,5,thủ đức,163.0,66.94,6.6,6.9
7.3,82.0,3,4,2024-10-22,Tin thường,Đã bàn giao,cá nhân/môi giới,5,thủ đức,163.0,89.02,6.6,6.9
17.5,133.7,3,3,2024-10-16,Tin thường,Đã bàn giao,cá nhân/môi giới,5,thủ đức,163.0,130.89,6.6,6.9
11.5,60.0,7,8,2024-10-24,Tin thường,Đã bàn giao,cá nhân/môi giới,5,tân phú,65.6,191.67,7.4,11.5
30.5,108.0,4,4,2024-10-21,Tin VIP Bạc,Đã bàn giao,Đang cập nhật,51,quận 2,64.0,282.41,13.395,30.5
6.4554,222.6,4,4,2024-10-23,Tin thường,Đã bàn giao,cá nhân/môi giới,512,nhà bè,32.5322,29.0,5.2,6.4554
5.6,87.0,4,4,2024-10-24,Tin thường,Đã bàn giao,cá nhân/môi giới,520,thủ đức,59.3277,64.37,6.6,5.6
31.0,140.6,4,4,2024-10-23,Tin thường,Đã bàn giao,Đang cập nhật,53,quận 2,68.0,220.48,13.395,31.0
5.6000000000000005,100.0,4,4,2024-10-28,Tin thường,Đang cập nhật tiến độ,Công ty CP Đầu tư và Dịch vụ Tp.HCM - Invesco,55 - CL,quận 2,59.3277,56.0,13.395,5.6000000000000005
11.5,108.0,4,4,2024-10-28,Tin thường,Đang cập nhật tiến độ,Công ty CP Đầu tư Thủ Thiêm,57,quận 2,66.4,106.48,13.395,11.5
10.5,150.0,4,4,2024-10-18,Tin thường,Đã bàn giao,cá nhân/môi giới,58,quận 9,68.0,70.0,7.5,10.5
8.68,52.0,4,6,2024-10-28,Tin thường,Đã bàn giao,cá nhân/môi giới,59,gò vấp,70.5828,166.92,6.5,8.68
13.0,74.25,4,4,2024-10-27,Tin thường,Đã bàn giao,Công ty Cổ phần Him Lam,5B,quận 7,56.7,175.08,9.0,13.0
13.5,89.0,5,2,2024-10-25,Tin VIP Bạc,Đã bàn giao,cá nhân/môi giới,6,bình chánh,97.9,151.69,4.5,13.5
16.5,133.0,5,6,2024-10-27,Tin thường,Đã bàn giao,cá nhân/môi giới,6,bình chánh,97.9,124.06,4.5,13.5
13.0,89.0,4,3,2024-10-23,Tin thường,Đã bàn giao,cá nhân/môi giới,6,bình chánh,97.9,146.07,4.5,13.5
1.28,39.3,1,1,2024-10-23,Tin thường,Đã bàn giao,cá nhân/môi giới,6,quận 2,163.0,32.57,13.395,1.56
1.56,40.0,1,1,2024-10-22,Tin thường,Đã bàn giao,cá nhân/môi giới,6,quận 2,163.0,39.0,13.395,1.56
6.98,60.0,3,4,2024-10-23,Tin thường,Đã bàn giao,cá nhân/môi giới,6,quận 2,163.0,116.33,13.395,1.56
4.35,54.0,3,3,2024-10-25,Tin VIP Bạc,Đã bàn giao,cá nhân/môi giới,6,quận 9,163.0,80.56,7.5,4.35
9.0,113.0,4,4,2024-10-19,Tin thường,Đã bàn giao,cá nhân/môi giới,6,thủ đức,163.0,79.65,6.6,10.0
